id	paper	permanent_id	sample_type	latitude	longitude	continent	year_of_sampling_from	year_of_sampling_to	Biome	primers	MAT	MAP	pH	SOC	ITS_total	manipulated	abundances
5183	498	GF03009231S	dust	37.4653	126.955	Asia	2015	2015	anthropogenic	ITS1F/ITS2	12	1383	5.5	6	105362	0	1
5216	163	GF05015989S	topsoil	50.4458	16.8843	Europe	2018	2018	woodland	ITS3/ITS4	8	666	5.4	11.6	126458	0	1474
5285	181	GF05014422S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	48039	0	49
5304	294	GF05003575S	soil	-22.8393	-48.4277	South America	2018	2018	forest	5.8S_Fun/ITS4_Fun	20.4	1747	5.3	2.5	175974	0	9
5315	362	GF04018661S	root	33.7428	-117.705	North America	2015	2015	shrubland	5.8S_Fun/ITS4_Fun	17.7	367	6.7	3.3	28724	1	2
5322	659	GF01018968S	soil	31.8333	91.7	Asia	2011	2011	grassland	ITS3/ITS4	-1.4	461	7.5	2.8	61950	0	1
5363	451	GF04002190S	soil	38.872	-122.428	North America	2013	2013	grassland	ITS1F/ITS3	12.7	872	6.2	7.3	139142	1	13
5430	528	GF03007401S	rhizosphere soil	37.0816	-2.97962	Europe	2014	2014	shrubland	ITS86F/ITS4	5.9	551	6.5	8	186879	0	11
5447	574	GF03003392S	soil	50.5939	3.48917	Europe	2015	2015	cropland	ITS3ngs mix/ITS4ngs	10.6	763	5.8	2.2	122375	0	49
5450	216	GF05011723S	topsoil	40.0342	115.461	Asia	2013	2013	forest	ITS5/ITS2	1.1	630	6.7	12.7	107703	0	2
5511	835	GF01002062S	soil	-34.6268	138.787	Australia	2016	2016	woodland	ITS1F/ITS4	15.7	501	6.9	1.3	20476	0	13
5555	335	GF05000012S	root	8.87847	-82.95	North America	2012	2012	cropland	5.8S/ITS4	21.3	3593	5.6	5.7	534421	0	2
5578	423	GF04004681S	soil	28.5695	117.062	Asia	2017	2017	cropland	ITS1F/ITS2	18.7	1713	5.7	15.8	69369	0	2
5682	421	GF04004861S	soil	42.38	-85.37	North America	2015	2015	grassland	fITS9/ITS4	9.2	881	6	14.2	185558	1	27
5686	298	GF05002997S	soil	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	27027	0	1
5695	138	GF05018221S	soil	38.3176	-123.07	North America	2017	2017	aquatic	ITS5/5.8S_fungi	14.8	1094	6	10.4	59344	0	1
5731	175	GF05014902S	soil	38.7492	-83.4641	North America	2012	2012	forest	ITS3_KYO2/ITS4	13	1041	5.9	9.9	34991	0	2
5743	451	GF04002191S	soil	38.872	-122.427	North America	2013	2013	grassland	ITS1F/ITS3	12.7	872	6.2	6.9	72376	0	35
5780	180	GF05014627S	air	40.4081	116.674	Asia	2018	2018	anthropogenic	ITS5/ITS2	11.9	563	7.5	7.6	94260	0	1
5810	574	GF03003393S	soil	50.5939	3.48917	Europe	2015	2015	cropland	ITS3ngs mix/ITS4ngs	10.6	763	5.8	2.2	137020	0	21
5815	273	GF05005349S	soil	23.9833	103.55	Asia	2017	2017	grassland	fITS7/ITS4	18	782	6.2	12.2	1522252	1	1
5816	273	GF05005354S	soil	23.9833	103.55	Asia	2017	2017	grassland	fITS7/ITS4	18	782	6.2	12.2	1522252	1	1
5817	273	GF05005347S	soil	23.9833	103.55	Asia	2017	2017	grassland	fITS7/ITS4	18	782	6.2	12.2	1522252	1	1
5818	273	GF05005359S	soil	23.9833	103.55	Asia	2017	2017	grassland	fITS7/ITS4	18	782	6.2	12.2	1522252	1	1
5819	273	GF05005358S	soil	23.9833	103.55	Asia	2017	2017	grassland	fITS7/ITS4	18	782	6.2	12.2	1522252	1	1
5820	273	GF05005356S	soil	23.9833	103.55	Asia	2017	2017	grassland	fITS7/ITS4	18	782	6.2	12.2	1522252	1	1
5821	273	GF05005346S	soil	23.9833	103.55	Asia	2017	2017	grassland	fITS7/ITS4	18	782	6.2	12.2	1522252	1	1
5822	273	GF05005348S	soil	23.9833	103.55	Asia	2017	2017	grassland	fITS7/ITS4	18	782	6.2	12.2	1522252	1	1
5823	273	GF05005350S	soil	23.9833	103.55	Asia	2017	2017	grassland	fITS7/ITS4	18	782	6.2	12.2	1522252	1	1
5824	273	GF05005342S	soil	23.9833	103.55	Asia	2017	2017	grassland	fITS7/ITS4	18	782	6.2	12.2	1522252	1	1
5825	273	GF05005343S	soil	23.9833	103.55	Asia	2017	2017	grassland	fITS7/ITS4	18	782	6.2	12.2	1522252	1	1
5826	273	GF05005357S	soil	23.9833	103.55	Asia	2017	2017	grassland	fITS7/ITS4	18	782	6.2	12.2	1522252	1	1
5827	273	GF05005341S	soil	23.9833	103.55	Asia	2017	2017	grassland	fITS7/ITS4	18	782	6.2	12.2	1522252	1	1
5828	273	GF05005360S	soil	23.9833	103.55	Asia	2017	2017	grassland	fITS7/ITS4	18	782	6.2	12.2	1522252	1	1
5829	273	GF05005351S	soil	23.9833	103.55	Asia	2017	2017	grassland	fITS7/ITS4	18	782	6.2	12.2	1522252	0	1
5830	273	GF05005355S	soil	23.9833	103.55	Asia	2017	2017	grassland	fITS7/ITS4	18	782	6.2	12.2	1522252	1	1
5838	574	GF03003394S	soil	50.5083	3.5325	Europe	2015	2015	cropland	ITS3ngs mix/ITS4ngs	10.7	758	6.3	3.2	119748	0	22
5904	421	GF04004829S	soil	42.38	-85.37	North America	2015	2015	grassland	fITS9/ITS4	9.2	881	6	14.2	142020	1	30
5925	231	GF05010505S	root	53.8689	-1.32606	Europe	2016	2016	cropland	ITS1F/ITS4 then gITS7/ITS4	9.6	631	6.5	13	48830	0	18
5930	659	GF01018969S	soil	35.35	100.917	Asia	2011	2011	grassland	ITS3/ITS4	1.5	322	7.6	3.7	64446	0	21
5941	439	GF04003217S	soil	43.53	123.77	Asia	2017	2017	cropland	ITS5/ITS2	7.2	507	7.8	6.3	75277	0	301
5958	421	GF04004808S	soil	42.38	-85.37	North America	2015	2015	grassland	fITS9/ITS4	9.2	881	6	14.2	177151	1	16
6015	420	GF04004897S	rhizosphere soil	34.2833	108.067	Asia	2015	2015	cropland	ITS1F/ITS2	14.7	734	8	7.4	48015	0	9
6046	50	GF05025819S	soil	47.01	6.66	Europe	2016	2016	grassland	ITS3/ITS4	6.7	1506	5.7	24.2	27090	0	10
6051	442	GF04003155S	soil	37.6167	101.2	Asia	2012	2012	grassland	gITS7/ITS4	-0.3	362	7.5	2.7	28533	0	4
6052	160	GF05016107S	soil	25.7886	112.621	Asia	2016	2016	cropland	5.8S_Fun/ITS4_Fun	19	1533	6.4	12.6	45698	0	3
6054	117	GF05019801S	soil	58.7526	26.8037	Europe	2019	2019	cropland	fITS7+fITS7o/ITS4	5.6	578	6.4	14.7	54438	0	1
6076	421	GF04004815S	soil	42.38	-85.37	North America	2015	2015	grassland	fITS9/ITS4	9.2	881	6	14.2	119052	0	16
6087	499	GF03009147S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	68655	0	140
6092	243	GF05009889S	soil	49.9894	7.95019	Europe	2015	2015	cropland	fITS7/ITS4	10.5	508	7	3.2	20837	0	185
6101	50	GF05026105S	soil	46.49	6.43	Europe	2013	2013	cropland	ITS3/ITS4	10.9	1240	6	8	21500	0	5
6104	20	GF05028531S	soil	51.477	3.842	Europe	2017	2017	cropland	fITS9/ITS4	10.6	781	7.5	1	23137	0	2
6126	421	GF04004854S	soil	42.38	-85.37	North America	2015	2015	grassland	fITS9/ITS4	9.2	881	6	14.2	156236	1	131
6150	275	GF05005242S	soil	47.18	7.4	Europe	2017	2017	cropland	ITS3/ITS4	10.5	1083	6.5	9.3	40568	0	5
6155	345	GF04019919S	soil	35.0668	117.074	Asia	2014	2014	cropland	ITS3/ITS4	14.3	752	7.8	5	113477	0	7
6156	421	GF04004849S	soil	43.1333	-89.35	North America	2015	2015	grassland	fITS9/ITS4	8.7	775	6.3	5.7	214159	1	95
6164	134	GF05018610S	soil	37.2209	127.041	Asia	2017	2017	cropland	ITS3/ITS4	12.7	1187	5.6	7.7	230867	0	116
6171	50	GF05025854S	soil	47.01	6.66	Europe	2012	2012	grassland	ITS3/ITS4	6.7	1506	5.7	24.2	38267	0	5
6175	421	GF04004838S	soil	42.38	-85.37	North America	2015	2015	grassland	fITS9/ITS4	9.2	881	6	14.2	149250	1	8
6177	262	GF05006401S	soil	47.6469	9.09228	Europe	2017	2017	grassland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	9.3	1005	5.8	18.6	39868	0	1
6189	421	GF04004853S	soil	42.38	-85.37	North America	2015	2015	grassland	fITS9/ITS4	9.2	881	6	14.2	138768	1	17
6197	819	GF01004895S	soil	34.8898	113.345	Asia	2015	2015	cropland	ITS3/ITS4	15	589	8	1.1	36694	0	15
6199	20	GF05028545S	soil	51.707	4.192	Europe	2017	2017	cropland	fITS9/ITS4	10.5	802	7.4	4.4	5022	0	9
6206	641	GF02000415S	soil	-35.3292	144.574	Australia	2003	2015	forest	fITS7/ITS4	16.6	377	7	3.1	47606	0	15
6213	134	GF05018607S	soil	35.2076	128.117	Asia	2017	2017	cropland	ITS3/ITS4	14.4	1319	6	12.7	207719	0	60
6214	345	GF04019920S	soil	34.8898	113.345	Asia	2015	2015	cropland	ITS3/ITS4	15	589	8	1.1	36695	0	15
6220	262	GF05006512S	soil	55.5968	13.9126	Europe	2017	2017	grassland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	7.8	658	6.3	17.3	46652	0	11
6244	134	GF05018591S	soil	35.9379	126.993	Asia	2018	2018	cropland	ITS3/ITS4	13.7	1246	5.4	13.8	277451	0	4
6264	499	GF03009150S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	61596	0	7
6270	499	GF03009143S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	79521	0	1
6290	35	GF05027783S	soil	29.205	119.64	Asia	2018	2018	forest	gITS7/ITS4	15.2	1787	5.6	7.8	64934	0	1
6294	50	GF05025785S	soil	46.75	9.45	Europe	2015	2015	cropland	ITS3/ITS4	7.8	959	6.1	13.8	35858	0	23
6328	160	GF05016133S	shoot	25.7886	112.621	Asia	2016	2016	cropland	5.8S_Fun/ITS4_Fun	19	1533	6.4	12.6	27229	0	13
6344	499	GF03009155S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	87965	0	819
6346	421	GF04004850S	soil	42.38	-85.37	North America	2015	2015	grassland	fITS9/ITS4	9.2	881	6	14.2	91883	1	9
6350	499	GF03009138S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	50914	0	43
6352	262	GF05006425S	soil	37.5427	-8.66129	Europe	2018	2018	grassland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	17.1	672	6.4	7.1	34478	0	2
6373	117	GF05019807S	soil	58.4474	24.3328	Europe	2019	2019	cropland	fITS7+fITS7o/ITS4	6.3	644	5.6	15.4	55741	0	183
6375	117	GF05019817S	soil	58.5101	23.0923	Europe	2019	2019	cropland	fITS7+fITS7o/ITS4	6.7	581	6.5	14.8	48852	0	25
6383	262	GF05006252S	soil	37.827	-25.8041	Europe	2017	2017	grassland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	16.3	1292	6.2	10.5	51778	0	23
6385	101	GF05021743S	soil	34.042	108.835	Asia	2015	2015	shrubland	ITS1F/ITS2 + ITS3/ITS4	14.6	525	7.4	4.1	411813	0	1
6390	160	GF05016120S	rhizosphere soil	25.7886	112.621	Asia	2016	2016	cropland	5.8S_Fun/ITS4_Fun	19	1533	6.4	12.6	38031	0	8
6399	335	GF05000006S	root	10.3269	-84.8416	North America	2012	2012	cropland	5.8S/ITS4	18.9	2544	5.5	5.7	452698	0	2
6407	163	GF05016028S	topsoil	52.8887	18.7843	Europe	2018	2018	anthropogenic	ITS3/ITS4	8.7	480	6.3	8.9	125378	0	29
6412	499	GF03009153S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	65298	0	57
6424	160	GF05016088S	rhizosphere soil	25.7886	112.621	Asia	2016	2016	cropland	5.8S_Fun/ITS4_Fun	19	1533	6.4	12.6	24361	0	6
6436	819	GF01004894S	rhizosphere soil	32.5554	111.841	Asia	2015	2015	cropland	ITS3/ITS4	16.2	878	7.2	7.1	45206	0	11
6449	378	GF04010936S	topsoil	21.61	101.57	Asia	2016	2016	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	974203	0	96
6459	160	GF05016102S	soil	25.7886	112.621	Asia	2016	2016	cropland	5.8S_Fun/ITS4_Fun	19	1533	6.4	12.6	47809	0	2
6475	109	GF05020454S	soil	52.7579	8.5475	Europe	2020	2020	cropland	fITS7/ITS4	9.5	745	5.8	15.5	33153	0	25
6478	499	GF03009140S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	35759	0	7
6491	499	GF03009157S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	61906	0	144
6503	20	GF05028533S	soil	51.478	3.842	Europe	2017	2017	cropland	fITS9/ITS4	10.6	781	7.5	1	7884	0	7
6507	143	GF05017620S	soil	45.6357	-110.571	North America	2012	2012	woodland	fITS9/ITS4	7.4	294	7.2	7.2	107533	0	1
6517	243	GF05009902S	soil	49.9894	7.95019	Europe	2015	2015	cropland	fITS7/ITS4	10.5	508	7	3.2	27017	0	1
6519	134	GF05018605S	soil	35.2075	128.119	Asia	2017	2017	cropland	ITS3/ITS4	14.4	1319	6	12.1	202755	0	5
6535	345	GF04019921S	soil	36.2842	114.979	Asia	2014	2014	cropland	ITS3/ITS4	14.7	536	8.2	5.4	124179	0	75
6536	1	GF05031389S	soil	52.3114	17.3604	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	8.8	506	6.1	10.8	4469	0	2
6538	117	GF05019818S	soil	58.9743	26.1468	Europe	2019	2019	cropland	fITS7+fITS7o/ITS4	5.3	635	6.2	14.7	55925	0	26
6549	499	GF03009149S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	75420	0	1578
6554	378	GF04011091S	topsoil	21.612	101.574	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	5	50757	0	1
6556	143	GF05017649S	soil	41.1361	-111.905	North America	2012	2012	woodland	fITS9/ITS4	10.1	513	7.4	2.2	157767	0	7
6572	499	GF03009145S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	62069	0	2
6591	345	GF04019918S	soil	37.8031	114.856	Asia	2014	2014	cropland	ITS3/ITS4	14.5	521	8.2	5.4	115109	0	9
6596	421	GF04004848S	soil	43.1333	-89.35	North America	2015	2015	grassland	fITS9/ITS4	8.7	775	6.3	5.7	137536	0	16
6598	659	GF01018970S	soil	36.7	99.3	Asia	2011	2011	grassland	ITS3/ITS4	1.4	188	8.4	0	91553	0	4
6630	160	GF05016082S	rhizosphere soil	25.7886	112.621	Asia	2016	2016	cropland	5.8S_Fun/ITS4_Fun	19	1533	6.4	12.6	53877	0	6
6635	421	GF04004852S	soil	42.38	-85.37	North America	2015	2015	grassland	fITS9/ITS4	9.2	881	6	14.2	136084	1	7
6652	499	GF03009148S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	80559	0	3
6654	499	GF03009152S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	87066	0	2
6668	345	GF04019917S	soil	32.5287	111.89	Asia	2014	2014	cropland	ITS3/ITS4	16.2	865	7.2	6.4	131726	0	4
6670	20	GF05028523S	soil	51.81	4.323	Europe	2017	2017	cropland	fITS9/ITS4	10.4	819	7.2	12.1	12463	0	12
6674	50	GF05026199S	soil	46.75	9.45	Europe	2015	2015	cropland	ITS3/ITS4	7.8	959	6.1	13.8	35816	0	15
6677	160	GF05016064S	soil	25.7886	112.621	Asia	2016	2016	cropland	5.8S_Fun/ITS4_Fun	19	1533	6.4	12.6	55779	0	9
6696	117	GF05019784S	soil	58.7774	26.4915	Europe	2019	2019	cropland	fITS7+fITS7o/ITS4	5	699	6.2	15.7	37306	0	16
6697	335	GF05000014S	root	8.93456	-82.8285	North America	2012	2012	cropland	5.8S/ITS4	18.5	3226	5.5	11	127470	0	61
6712	117	GF05019853S	soil	57.8676	26.7209	Europe	2019	2019	cropland	fITS7+fITS7o/ITS4	5.6	627	6.6	17.4	56638	0	35
6728	499	GF03009151S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	70896	0	555
6735	50	GF05026115S	soil	46.75	9.45	Europe	2015	2015	cropland	ITS3/ITS4	7.8	959	6.1	13.8	41690	0	87
6736	499	GF03009142S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	46746	0	1997
6741	499	GF03009141S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	62674	0	8
6750	109	GF05020421S	soil	52.7579	8.5475	Europe	2020	2020	cropland	fITS7/ITS4	9.5	745	5.8	15.5	19686	0	13
6763	160	GF05016079S	rhizosphere soil	25.7886	112.621	Asia	2016	2016	cropland	5.8S_Fun/ITS4_Fun	19	1533	6.4	12.6	29103	0	3
6764	41	GF05026755S	rhizosphere soil	23.6724	105.34	Asia	2018	2018	woodland	ITS3/ITS4	16	1230	6	11.9	35014	0	1
6782	122	GF05019556S	rhizosphere soil	24.26	118.05	Asia	2018	2018	forest	ITS5/ITS2	22.1	1142	6.1	8.9	62740	0	10
6814	489	GF03009513S	topsoil	33.64	114.18	Asia	2015	2015	cropland	ITS3/ITS4	15.6	799	8	4.9	44438	0	8
6830	117	GF05019814S	soil	58.4893	23.1914	Europe	2019	2019	cropland	fITS7+fITS7o/ITS4	6.7	583	6.2	14.2	54529	0	1
6839	421	GF04004871S	soil	43.1333	-89.35	North America	2015	2015	grassland	fITS9/ITS4	8.7	775	6.3	5.7	128812	1	186
6842	134	GF05018611S	soil	37.2207	127.041	Asia	2017	2017	cropland	ITS3/ITS4	12.7	1187	5.6	7.7	221848	0	6
6866	238	GF05010144S	soil	35.2167	107.667	Asia	2018	2018	cropland	ITS5/ITS2	10.9	585	7.8	3.4	56711	0	16
6868	835	GF01001307S	soil	-34.6912	138.667	Australia	2016	2016	grassland	ITS1F/ITS4	16.4	481	6.8	0.9	102951	0	2
6912	439	GF04003209S	soil	26.21	117.68	Asia	2017	2017	cropland	ITS5/ITS2	16	2171	5.2	11.4	76025	0	4
6923	263	GF05006167S	soil	-43.6475	172.346	Australia	2017	2017	anthropogenic	fITS7/ITS4	12.1	654	6.4	4.2	73184	0	2
6927	835	GF01001316S	soil	-34.6215	138.786	Australia	2016	2016	woodland	ITS1F/ITS4	15.8	517	6.8	1.8	64853	0	6
6929	451	GF04002193S	soil	38.872	-122.428	North America	2013	2013	grassland	ITS1F/ITS3	12.7	872	6.2	7.3	74021	1	6
6942	613	GF02006233S	soil	36.087	108.526	Asia	2017	2017	shrubland	ITS5/ITS2	9.3	532	7.6	6.2	71641	0	1
6959	423	GF04004656S	soil	28.2194	116.838	Asia	2017	2017	cropland	ITS1F/ITS2	19.2	1761	5.4	12.4	65120	0	15
7033	451	GF04002194S	soil	38.873	-122.427	North America	2013	2013	grassland	ITS1F/ITS3	12.7	872	6.1	8.4	116302	1	114
7045	117	GF05019810S	soil	58.4567	24.3144	Europe	2019	2019	cropland	fITS7+fITS7o/ITS4	6.3	630	6.6	13.5	37768	0	17
7056	421	GF04004856S	soil	43.1333	-89.35	North America	2015	2015	grassland	fITS9/ITS4	8.7	775	6.3	5.7	217085	1	83
7068	835	GF01001325S	soil	-30.2007	149.597	Australia	2014	2014	cropland	ITS1F/ITS4	19.3	600	7.1	0.6	155986	0	17
7101	659	GF01018971S	soil	31.0667	91.6833	Asia	2011	2011	grassland	ITS3/ITS4	-0.2	467	7.7	2.3	82943	0	18
7161	439	GF04003219S	soil	34.87	114.33	Asia	2017	2017	cropland	ITS5/ITS2	15	619	7.6	7.5	55840	0	23
7165	345	GF04019922S	soil	32.5417	111.91	Asia	2015	2015	cropland	ITS3/ITS4	16.2	870	7.2	7.2	56094	0	2
7166	819	GF01004896S	soil	32.5417	111.91	Asia	2015	2015	cropland	ITS3/ITS4	16.2	870	7.2	7.2	56094	0	2
7188	421	GF04004857S	soil	43.1333	-89.35	North America	2015	2015	grassland	fITS9/ITS4	8.7	775	6.3	5.7	155260	1	4
7199	439	GF04003220S	soil	29.39	105.82	Asia	2017	2017	cropland	ITS5/ITS2	17.7	1361	6.4	10.9	40460	0	10
7209	835	GF01001335S	soil	-35.881	149.008	Australia	2014	2014	grassland	ITS1F/ITS4	9.6	637	6.2	5.8	255452	0	4
7211	835	GF01001337S	soil	-35.6327	138.116	Australia	2014	2014	woodland	ITS1F/ITS4	15.5	639	6.7	6.6	312509	0	1
7257	574	GF03003395S	soil	50.5083	3.5325	Europe	2015	2015	cropland	ITS3ngs mix/ITS4ngs	10.7	758	6.3	3.2	129700	0	193
7272	298	GF05002766S	shoot	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	44737	0	5
7281	298	GF05002954S	soil	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	53286	0	3
7314	445	GF04003085S	soil	28.86	116.17	Asia	2017	2017	cropland	ITS5/ITS2	18.5	1616	6.2	13.8	271261	0	105
7322	574	GF03003396S	soil	50.5939	3.48917	Europe	2015	2015	cropland	ITS3ngs mix/ITS4ngs	10.6	763	5.8	2.2	89361	0	38
7323	421	GF04004858S	soil	42.38	-85.37	North America	2015	2015	grassland	fITS9/ITS4	9.2	881	6	14.2	127334	1	242
7345	451	GF04002195S	soil	38.873	-122.427	North America	2013	2013	grassland	ITS1F/ITS3	12.7	872	6.1	8.4	80719	1	10
7381	231	GF05010495S	root	53.8729	-1.3285	Europe	2016	2016	cropland	ITS1F/ITS4 then gITS7/ITS4	9.6	631	6.2	7.6	70492	0	15
7383	387	GF04007887S	root	40.6948	-96.8545	North America	2015	2015	grassland	fITS7/ITS4	11.1	709	6.3	3.3	38051	0	1
7386	195	GF05012906S	shoot	38.05	115.49	Asia	2020	2020	cropland	ITS1F/ITS2	14.1	521	8	9.2	72920	0	63
7408	835	GF01002185S	soil	-34.6912	138.667	Australia	2016	2016	grassland	ITS1F/ITS4	16.4	481	6.8	0.9	131834	0	1
7440	835	GF01001354S	soil	-35.6327	138.116	Australia	2014	2014	woodland	ITS1F/ITS4	15.5	639	6.7	6.6	239491	0	103
7489	423	GF04004657S	soil	28.3141	116.943	Asia	2017	2017	cropland	ITS1F/ITS2	19.2	1835	5.5	11.9	70283	0	5
7490	298	GF05002970S	soil	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	21877	0	83
7570	421	GF04004868S	soil	42.38	-85.37	North America	2015	2015	grassland	fITS9/ITS4	9.2	881	6	14.2	159861	0	1
7606	238	GF05010138S	soil	35.2167	107.667	Asia	2018	2018	cropland	ITS5/ITS2	10.9	585	7.8	3.4	65289	0	1
7622	439	GF04003221S	soil	27.98	116.39	Asia	2017	2017	cropland	ITS5/ITS2	19.2	1591	5.6	14.4	69640	0	4
7650	86	GF05022616S	soil	36.7167	103.55	Asia	2011	2011	cropland	ITS5/ITS2	5.7	297	8.2	0	10348	0	29
7661	109	GF05020426S	soil	52.7579	8.5475	Europe	2020	2020	cropland	fITS7/ITS4	9.5	745	5.8	15.5	11925	0	1
7662	109	GF05020435S	soil	52.7579	8.5475	Europe	2020	2020	cropland	fITS7/ITS4	9.5	745	5.8	15.5	44462	0	3
7676	421	GF04004860S	soil	43.1333	-89.35	North America	2015	2015	grassland	fITS9/ITS4	8.7	775	6.3	5.7	193055	1	2
7715	451	GF04002198S	soil	38.872	-122.427	North America	2013	2013	grassland	ITS1F/ITS3	12.7	872	6.2	6.9	85749	1	8
7723	659	GF01019003S	soil	34.8333	98.9667	Asia	2011	2011	grassland	ITS3/ITS4	-5	459	7.4	6.8	76406	0	1
7728	314	GF05001598S	air	56.0738	13.2333	Europe	2006	2006	anthropogenic	ITS1F/ITS2	7.7	679	5.9	13	120949	0	1
7803	122	GF05019560S	soil	24.26	118.05	Asia	2018	2018	forest	ITS5/ITS2	22.1	1142	6.1	8.9	64180	0	1
7826	366	GF04018111S	root	39.048	115.908	Asia	2019	2019	anthropogenic	ITS5/ITS2	13.4	529	8.3	4.7	137199	0	2
7845	421	GF04004862S	soil	43.1333	-89.35	North America	2015	2015	grassland	fITS9/ITS4	8.7	775	6.3	5.7	199388	1	8
7859	574	GF03003397S	soil	50.5939	3.48917	Europe	2015	2015	cropland	ITS3ngs mix/ITS4ngs	10.6	763	5.8	2.2	103650	0	146
7948	582	GF03002058S	soil	27.58	99	Asia	2017	2017	cropland	ITS1F/ITS2	11	760	5.9	21.5	83678	0	1
7959	423	GF04004660S	soil	28.4809	116.945	Asia	2017	2017	cropland	ITS1F/ITS2	19	1663	5.8	11	67998	0	29
7962	784	GF01006911S	soil	34.5567	107.926	Asia	2016	2016	forest	ITS5/ITS2	12	785	7	14.5	39206	0	5
7989	421	GF04004859S	soil	42.38	-85.37	North America	2015	2015	grassland	fITS9/ITS4	9.2	881	6	14.2	180057	0	6
7993	642	GF02000331S	soil	-15.9875	-5.73558	Africa	2018	2018	woodland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	18.2	924	6.6	4.1	21580	0	2
8038	163	GF05016008S	topsoil	52.3038	20.9665	Europe	2018	2018	anthropogenic	ITS3/ITS4	8.5	494	6.4	11.3	198611	0	2
8094	421	GF04004830S	soil	42.38	-85.37	North America	2015	2015	grassland	fITS9/ITS4	9.2	881	6	14.2	146436	0	2
8118	335	GF05000009S	root	10.3545	-84.9047	North America	2012	2012	cropland	5.8S/ITS4	21.1	2415	5.6	5.7	375120	0	9
8128	123	GF05019145S	soil	50.7844	5.1119	Europe	2018	2018	cropland	ITS86F/ITS4	10.3	828	6.9	5.6	20746	0	4
8150	387	GF04007996S	root	39.0878	-99.1559	North America	2015	2015	grassland	fITS7/ITS4	12.5	573	7.2	0.6	31493	0	1
8169	606	GF02006780S	soil	38.65	105.77	Asia	2016	2016	grassland	ITS5/ITS2	9.22	218	8.3	0	44444	0	1
8183	101	GF05021742S	soil	34.043	108.836	Asia	2015	2015	shrubland	ITS1F/ITS2 + ITS3/ITS4	14.6	525	7.2	4.9	824524	0	2
8320	50	GF05025896S	soil	46.33	6.9	Europe	2014	2014	cropland	ITS3/ITS4	11.3	862	6.7	4	40003	0	2
8347	659	GF01018973S	soil	33.3167	91.8667	Asia	2011	2011	grassland	ITS3/ITS4	-3.9	310	8.2	0.9	80781	0	2
8397	262	GF05006251S	soil	37.8276	-25.8049	Europe	2017	2017	grassland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	16.3	1292	6.2	11.3	56339	0	18
8408	88	GF05022606S	soil	46	130	Asia	2018	2018	forest	ITS1F/ITS2	4.1	504	6.1	4.2	65842	0	1
8413	69	GF05024248S	soil	29.82	92.36	Asia	2019	2019	grassland	ITS1F/ITS2	0	640	6.3	14.2	78249	0	8
8463	181	GF05014461S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	55528	0	1
